activity,timestamp,x-axis,y-axis,z-axis
JOGGING,1570715113,-2.1212628,4.0462008,4.367024
JOGGING,1570715113,-10.366894,3.9456444,-1.3742718
JOGGING,1570715113,-11.300632,11.008539,0.023942016
JOGGING,1570715114,-1.1061212,8.662222,-5.6790466
JOGGING,1570715114,4.903325,0.35434186,0.23942018
JOGGING,1570715114,6.540959,-3.7541082,2.0159178
JOGGING,1570715114,9.208099,-7.398083,-1.292869
JOGGING,1570715114,10.879252,-14.33648,-4.548983
JOGGING,1570715114,6.5984197,-8.887277,0.44532153
JOGGING,1570715114,-13.819332,10.82658,-1.9632454
JOGGING,1570715114,4.1036615,10.931925,-6.5265937
JOGGING,1570715114,-0.18674773,4.4915223,0.9624691
JOGGING,1570715114,0.8523358,4.2904096,5.1906295
JOGGING,1570715114,-5.6886234,6.631939,4.8937483
JOGGING,1570715114,-3.5577838,5.2768207,5.693412
JOGGING,1570715114,-4.644751,-0.5554548,7.7907324
JOGGING,1570715114,-5.0421886,-4.213795,2.384625
JOGGING,1570715114,-1.5562311,-6.9144545,3.8355112
JOGGING,1570715114,-2.2457612,-8.37013,4.1180267
JOGGING,1570715114,-3.3183637,-16.381128,2.791639
JOGGING,1570715114,4.1371803,-18.248606,-0.521936
JOGGING,1570715114,4.55856,-15.298949,2.2984335
JOGGING,1570715114,3.667917,-1.6136919,1.0007763
JOGGING,1570715114,-0.5267244,14.997279,15.600618
JOGGING,1570715114,-3.739743,24.909275,-9.552865
JOGGING,1570715114,-6.967127,7.2209125,-2.456451
JOGGING,1570715114,-4.9799395,-4.1419687,8.523358
JOGGING,1570715114,-5.2241483,8.240842,1.163582
JOGGING,1570715114,1.0582372,11.884817,-2.6001031
JOGGING,1570715114,4.831499,1.2210429,-6.349423
JOGGING,1570715114,7.029376,-2.528277,0.34476504
JOGGING,1570715114,8.901642,-8.710106,1.8914193
JOGGING,1570715114,8.384495,-15.1936035,-5.171476
JOGGING,1570715114,5.482722,-7.422025,-0.2825158
JOGGING,1570715114,0.038307227,0.25378537,0.50757074
JOGGING,1570715114,-19.919758,27.073633,-5.8562174
JOGGING,1570715115,8.954314,0.842759,-4.8458643
JOGGING,1570715115,1.958457,7.905654,4.5872903
JOGGING,1570715115,-1.3934253,8.283937,0.59376204
JOGGING,1570715115,-9.021352,5.8322754,4.927267
JOGGING,1570715115,-0.32561144,3.1316159,4.027047
JOGGING,1570715115,-0.90979666,-2.3558946,4.654328
JOGGING,1570715115,-2.183512,-5.0757074,2.2122424
JOGGING,1570715115,-2.3654714,-7.302315,5.2241483
JOGGING,1570715115,-1.7717092,-8.820239,3.490746
JOGGING,1570715115,0.15322891,-18.133684,0.90979666
JOGGING,1570715115,4.6686935,-17.405846,-2.3750482
JOGGING,1570715115,4.630386,-12.397177,1.5801731
JOGGING,1570715115,4.209007,3.8019924,4.663905
JOGGING,1570715115,-2.6192567,24.095245,14.202404
JOGGING,1570715115,-3.5482068,15.653291,-10.893618
JOGGING,1570715115,-5.2720323,4.654328,-1.4077905
JOGGING,1570715115,-12.320562,3.2082303,1.7142484
JOGGING,1570715115,-7.642292,7.8865004,-0.49799395
JOGGING,1570715115,-0.39743748,7.5704656,-2.7485435
JOGGING,1570715115,5.779603,2.4420857,1.1492168
JOGGING,1570715115,6.421249,-2.6623523,1.1492168
JOGGING,1570715115,6.7612257,-6.8426285,-2.9352913
JOGGING,1570715115,6.469133,-13.9151,-1.9201498
JOGGING,1570715115,5.707777,-8.058883,-0.9768343
JOGGING,1570715115,1.0869676,-2.9592333,-6.397307
JOGGING,1570715115,-15.121778,21.610065,-0.8379706
JOGGING,1570715115,6.6367273,-4.4915223,-3.9456444
JOGGING,1570715115,-1.6041151,5.497087,4.1371803
JOGGING,1570715115,-1.1204864,12.919112,-1.6759412
JOGGING,1570715115,-6.3350577,5.779603,5.032612
JOGGING,1570715115,-0.50757074,3.8019924,5.717354
JOGGING,1570715115,-1.5131354,-0.10055647,5.233725
JOGGING,1570715115,-3.892972,-3.916914,2.0207062
JOGGING,1570715115,-1.5035586,-7.1347213,4.5920787
JOGGING,1570715116,-2.5234885,-10.084377,4.903325
JOGGING,1570715116,-1.7190368,-18.890251,1.3359646
JOGGING,1570715116,3.9504328,-17.669209,-0.82360536
JOGGING,1570715116,2.4037786,-10.251971,-0.3878607
JOGGING,1570715116,2.480393,8.298303,6.3111157
JOGGING,1570715116,-1.5753847,15.303738,7.5465236
JOGGING,1570715116,-1.3120226,12.090718,-5.401319
JOGGING,1570715116,-5.90889,5.1235914,7.85777
JOGGING,1570715116,-10.366894,5.78918,-1.6089035
JOGGING,1570715116,-7.6710224,8.925584,-1.8818425
JOGGING,1570715116,2.1260512,6.50744,-2.753332
JOGGING,1570715116,6.8043213,-0.7422025,0.05267244
JOGGING,1570715116,7.7332716,-3.1507695,-1.0390835
JOGGING,1570715116,8.901642,-5.4683566,-2.7341783
JOGGING,1570715116,8.058883,-12.832921,-0.58418524
JOGGING,1570715116,4.5872903,-8.532935,-1.2449849
JOGGING,1570715116,-2.4612393,0.6512229,-5.6982
JOGGING,1570715116,-16.888699,33.04956,-5.243302
JOGGING,1570715116,10.25676,3.7493198,-4.0414124
JOGGING,1570715116,2.087744,2.695871,2.906561
JOGGING,1570715116,2.5570073,6.6367273,-6.7564373
JOGGING,1570715116,-8.839393,12.263102,2.111686
JOGGING,1570715116,-0.9720459,1.8866309,6.1530986
JOGGING,1570715116,-0.047884032,-0.61770403,4.9799395
JOGGING,1570715116,-5.023035,0.9576807,2.2026656
JOGGING,1570715116,-4.4915223,-2.6192567,4.060566
JOGGING,1570715116,-3.572149,-6.967127,6.3350577
JOGGING,1570715116,-2.327164,-11.870452,1.5562311
JOGGING,1570715116,1.283292,-16.783354,-1.5466543
JOGGING,1570715116,2.2888567,-15.294161,0.8379706
JOGGING,1570715116,3.0310593,-8.513782,1.0199299
JOGGING,1570715116,1.0821792,5.329493,3.5577838
JOGGING,1570715116,-2.9161377,18.516756,5.2480903
JOGGING,1570715117,-2.5330653,12.861651,-5.2289367
JOGGING,1570715117,-6.9144545,-4.55856,7.326257
JOGGING,1570715117,-12.50731,6.4643445,0.6703765
JOGGING,1570715117,-3.8642416,7.517793,-1.8148049
JOGGING,1570715117,4.381389,5.439626,-1.1348516
JOGGING,1570715117,5.9663506,-1.5945383,-1.4221559
JOGGING,1570715117,6.6367273,-3.4476504,-1.2066777
JOGGING,1570715117,7.541735,-11.171345,-0.82360536
JOGGING,1570715117,7.3310456,-11.291056,-0.842759
JOGGING,1570715117,4.9703627,-5.746084,-2.753332
JOGGING,1570715117,-11.640609,12.990938,0.79487497
JOGGING,1570715117,-1.2354081,2.1499932,-5.6982
JOGGING,1570715117,-1.8148049,10.453085,-0.019153614
JOGGING,1570715117,5.5641246,8.48984,0.31124622
JOGGING,1570715117,-5.583278,6.042965,5.9519854
JOGGING,1570715117,-3.1603463,3.7732618,4.9224787
JOGGING,1570715117,-4.1180267,-0.9576807,4.098873
JOGGING,1570715117,-3.442862,-4.5777135,3.1028855
JOGGING,1570715117,-1.364695,-7.8625584,6.0956373
JOGGING,1570715117,-2.3319526,-8.7292595,5.741296
JOGGING,1570715117,-2.9975405,-16.587029,1.3215994
JOGGING,1570715117,3.1986535,-17.683575,-2.1547816
JOGGING,1570715117,3.1986535,-14.494497,0.7182605
JOGGING,1570715117,4.4484267,3.5577838,4.6686935
JOGGING,1570715117,-1.3790601,21.705833,15.179238
JOGGING,1570715117,-3.620033,18.349161,-10.783484
JOGGING,1570715117,-5.3342814,9.021352,-4.1276035
JOGGING,1570715117,-9.299079,-2.4947581,4.3382936
JOGGING,1570715117,-7.2113357,8.0924015,2.9496565
JOGGING,1570715117,0.12928689,9.385271,-3.2273839
JOGGING,1570715117,6.009446,1.661576,-4.912902
JOGGING,1570715117,6.5361705,-2.657564,0.6368576
JOGGING,1570715117,7.302315,-8.010999,1.2641385
JOGGING,1570715118,8.48984,-14.676456,-5.8705826
JOGGING,1570715118,5.511452,-6.579266,-1.3120226
JOGGING,1570715118,-0.22984336,-2.3942018,-2.6671407
JOGGING,1570715118,-12.5504055,21.188684,-1.9967642
JOGGING,1570715118,4.6495395,0.8810662,-4.060566
JOGGING,1570715118,2.183512,6.0142345,3.5529952
JOGGING,1570715118,3.7828386,12.162544,-0.62728083
JOGGING,1570715118,-9.32781,10.151415,4.4723687
JOGGING,1570715118,-2.3463178,2.0254946,6.0860605
JOGGING,1570715118,-1.6184803,-0.78050977,6.042965
JOGGING,1570715118,-4.477157,-3.193865,2.6671407
JOGGING,1570715118,-2.255338,-8.0684595,4.2760444
JOGGING,1570715118,-3.1986535,-10.649409,4.841076
JOGGING,1570715118,-2.3798366,-18.411411,-0.49320555
JOGGING,1570715118,4.2281604,-16.486473,-2.0446482
JOGGING,1570715118,2.3415294,-11.535264,1.460463
JOGGING,1570715118,2.9257145,-0.79966336,2.6288335
JOGGING,1570715118,-0.58418524,17.908628,11.760319
JOGGING,1570715118,-6.9623384,26.748022,-9.921572
JOGGING,1570715118,-9.270349,-4.673482,3.7110126
JOGGING,1570715118,-5.971139,1.8962077,3.572149
JOGGING,1570715118,-3.074155,11.444284,2.552219
JOGGING,1570715118,1.3215994,11.291056,-5.6120086
JOGGING,1570715118,4.4963107,0.61291564,-3.4332852
JOGGING,1570715118,4.9655743,-4.3478703,-0.07182605
JOGGING,1570715118,4.5872903,-9.969456,0.004788403
JOGGING,1570715118,6.1770406,-10.299856,-0.110133275
JOGGING,1570715118,7.335834,-4.865018,-1.8052281
JOGGING,1570715118,7.52737,-3.5434184,-4.8841715
JOGGING,1570715118,-8.623915,8.772355,3.4380736
JOGGING,1570715118,-2.5953147,12.981361,0.11492168
JOGGING,1570715119,0.5650316,-1.0773908,2.566584
JOGGING,1570715119,-1.1444284,2.6144683,4.1132383
JOGGING,1570715119,-1.1444284,2.6144683,4.1132383
JOGGING,1570715119,-1.1444284,2.6144683,4.1132383
JOGGING,1570715119,-1.5514427,11.535264,-6.0285997
JOGGING,1570715119,-8.240842,10.170568,2.1547816
JOGGING,1570715119,-1.5705963,3.1986535,7.1586633
JOGGING,1570715119,-0.9720459,-0.6655881,6.4547677
JOGGING,1570715119,-3.7062242,-4.817134,1.7717092
JOGGING,1570715119,-1.4317327,-7.7667904,3.8307228
JOGGING,1570715119,-1.8339585,-10.405201,2.8538885
JOGGING,1570715119,-1.2162545,-16.883911,1.7238252
JOGGING,1570715119,4.10845,-16.907852,-0.6751649
JOGGING,1570715119,3.5434184,-12.229582,1.7238252
JOGGING,1570715119,3.371036,2.3702598,4.0653543
JOGGING,1570715119,-2.4899697,24.631548,16.342821
JOGGING,1570715119,-3.763685,20.197485,-11.085154
JOGGING,1570715119,-5.506664,-9.313444,14.432248
JOGGING,1570715119,-10.989386,6.588843,0.92416185
JOGGING,1570715119,-4.5537715,8.48984,-0.090979666
JOGGING,1570715119,5.0900726,6.14831,-3.6583402
JOGGING,1570715119,5.046977,-1.115698,-2.7629087
JOGGING,1570715119,8.101978,-5.2480903,0.15801731
JOGGING,1570715119,10.070012,-15.160085,-6.229713
JOGGING,1570715119,6.133945,-8.652645,-1.163582
JOGGING,1570715119,1.2545617,-2.0685902,-5.315128
JOGGING,1570715119,-15.988479,24.152706,0.5506664
JOGGING,1570715119,4.534618,-1.8339585,-5.841852
JOGGING,1570715119,0.45489833,7.297527,3.41892
JOGGING,1570715119,0.37828386,10.362105,-0.32561144
JOGGING,1570715119,-7.7428484,7.2304893,6.4547677
JOGGING,1570715119,-2.2697031,1.8531121,5.650316
JOGGING,1570715119,-0.5650316,-1.3024458,4.280833
JOGGING,1570715119,-4.003105,-4.4244847,0.8619126
JOGGING,1570715119,-1.8914193,-7.1873937,2.4133554
JOGGING,1570715119,-1.0199299,-8.580819,5.0421886
JOGGING,1570715120,-0.6991069,-15.35641,2.2409728
JOGGING,1570715120,3.7780502,-18.133684,-2.6144683
JOGGING,1570715120,3.2561142,-14.523228,1.13964
JOGGING,1570715120,2.0685902,-1.8291701,3.5625722
JOGGING,1570715120,-2.054225,19.64203,14.45619
JOGGING,1570715120,-2.9017725,17.673998,-10.1226845
JOGGING,1570715120,-5.3247046,5.2002063,-2.5809495
JOGGING,1570715120,-9.212888,0.023942016,3.4237084
JOGGING,1570715120,-7.086837,6.50744,1.1923125
JOGGING,1570715120,-0.7182605,10.223241,-3.2752678
JOGGING,1570715120,5.511452,1.5658079,-4.333505
JOGGING,1570715120,5.78918,-2.2744915,0.21068975
JOGGING,1570715120,6.26802,-7.785944,1.3694834
JOGGING,1570715120,6.8043213,-14.78659,-3.1747115
JOGGING,1570715120,5.521029,-7.809886,-2.3511062
JOGGING,1570715120,0.076614454,-2.1404164,-1.4269443
JOGGING,1570715120,-9.969456,24.004267,-2.815581
JOGGING,1570715120,4.8698063,-2.0638018,-3.2273839
JOGGING,1570715120,-5.2528787,8.6813755,1.388637
JOGGING,1570715120,0.9576807,13.072341,-1.0055647
JOGGING,1570715120,-2.705448,5.8801594,9.112331
JOGGING,1570715120,-1.3072342,1.6519991,5.746084
JOGGING,1570715120,-4.548983,-2.882619,3.940856
JOGGING,1570715120,-5.3438582,-1.8052281,1.5753847
JOGGING,1570715120,-1.5705963,-6.2249246,5.094861
JOGGING,1570715120,-1.9536686,-10.208876,3.0071173
JOGGING,1570715120,-0.47884035,-17.439365,0.33997664
JOGGING,1570715120,2.7246015,-17.520767,-1.0342951
JOGGING,1570715120,3.9791632,-12.512098,0.8331822
JOGGING,1570715120,4.477157,-2.0925324,1.6711528
JOGGING,1570715120,-1.1061212,18.411411,14.930242
JOGGING,1570715120,-4.5872903,21.634007,-11.18571
JOGGING,1570715120,-5.568913,3.667917,-1.70946
JOGGING,1570715121,-7.0724716,-7.943961,11.33894
JOGGING,1570715121,-7.216124,9.835381,1.1923125
JOGGING,1570715121,0.47405192,10.251971,-5.913678
JOGGING,1570715121,3.0262709,-1.958457,-2.4899697
JOGGING,1570715121,4.912902,-4.0318356,2.3415294
JOGGING,1570715121,5.257667,-8.475474,0.5554548
JOGGING,1570715121,5.5880666,-10.70687,-2.6384103
JOGGING,1570715121,7.651869,-4.879383,1.4077905
JOGGING,1570715121,6.9767036,-4.5441947,-2.944868
JOGGING,1570715121,-6.1004257,4.3478703,4.2904096
JOGGING,1570715121,0.4165911,7.651869,1.5131354
JOGGING,1570715121,1.7477672,-2.528277,6.612785
JOGGING,1570715121,0.7613561,12.3876,-10.223241
JOGGING,1570715121,-7.896077,10.658986,1.6519991
JOGGING,1570715121,-1.7142484,1.1731589,6.7324953
JOGGING,1570715121,-0.56982,1.757344,5.209783
JOGGING,1570715121,-6.5218053,-1.316811,3.083732
JOGGING,1570715121,-2.7341783,-7.785944,2.456451
JOGGING,1570715121,-3.0454245,-9.414001,5.48751
JOGGING,1570715121,-1.6903064,-14.393941,5.0374002
JOGGING,1570715121,3.2944214,-18.636467,-0.37828386
JOGGING,1570715121,3.5913026,-14.403518,0.12928689
JOGGING,1570715121,2.585738,-2.8107927,2.9975405
JOGGING,1570715121,-0.81402856,16.472107,13.350069
JOGGING,1570715121,-3.2992098,18.377892,-7.627927
JOGGING,1570715121,-4.357447,6.631939,0.08140286
JOGGING,1570715121,-6.05733,-1.733402,7.503428
JOGGING,1570715121,-7.7811556,7.2592196,0.2681506
JOGGING,1570715121,-1.7238252,10.936713,-4.783615
JOGGING,1570715121,5.391742,3.3518825,-3.6583402
JOGGING,1570715121,5.3247046,-2.1547816,1.3599066
JOGGING,1570715121,6.301539,-4.663905,-0.46926352
JOGGING,1570715121,5.5976434,-11.348516,-4.2521024
JOGGING,1570715121,6.933608,-7.9726915,-1.4987702
JOGGING,1570715122,5.0134583,-6.435614,-2.777274
JOGGING,1570715122,-4.5537715,4.261679,-0.11971009
JOGGING,1570715122,-0.80445176,13.570335,1.364695
JOGGING,1570715122,6.71813,-2.6719291,3.3566709
JOGGING,1570715122,-0.2873042,8.331821,-2.5953147
JOGGING,1570715122,-2.4756045,13.192051,0.866701
JOGGING,1570715122,-7.9248075,7.5944076,4.1371803
JOGGING,1570715122,-0.25857377,2.6671407,4.8698063
JOGGING,1570715122,-2.0685902,-1.532289,6.0285997
JOGGING,1570715122,-4.6591167,-2.4468741,4.8698063
JOGGING,1570715122,-2.8921957,-8.863335,5.0278234
JOGGING,1570715122,-1.1348516,-10.793061,4.4963107
JOGGING,1570715122,0.82360536,-16.385916,0.46926352
JOGGING,1570715122,2.6671407,-16.103401,-1.6376339
JOGGING,1570715122,3.289633,-11.616667,0.23942018
JOGGING,1570715122,2.4708161,0.62728083,5.0182467
JOGGING,1570715122,-1.733402,23.266851,14.317327
JOGGING,1570715122,-2.930503,14.116213,-10.247183
JOGGING,1570715122,-5.535394,-7.350199,14.058752
JOGGING,1570715122,-10.7356,8.576031,2.2218192
JOGGING,1570715122,-7.2304893,9.409213,-1.4030021
JOGGING,1570715122,2.0590134,5.473145,-5.00867
JOGGING,1570715122,5.6120086,-1.5945383,-0.16280572
JOGGING,1570715122,7.642292,-3.2130187,0.7469909
JOGGING,1570715122,9.260772,-10.414778,-1.8818425
JOGGING,1570715122,7.029376,-10.395624,-3.0214825
JOGGING,1570715122,3.6583402,-7.129933,0.05746084
JOGGING,1570715122,-10.644621,4.333505,3.2848446
JOGGING,1570715122,5.554548,10.151415,-3.098097
JOGGING,1570715122,1.685518,1.6519991,4.673482
JOGGING,1570715122,-1.5035586,7.800309,-1.5849615
JOGGING,1570715122,-4.879383,12.789825,0.641646
JOGGING,1570715122,-2.504335,5.568913,4.5872903
JOGGING,1570715123,-0.78529817,-0.5746084,5.5641246
JOGGING,1570715123,-4.865018,-3.016694,3.2513258
JOGGING,1570715123,-3.0502129,-3.9839516,2.657564
JOGGING,1570715123,-2.0925324,-8.09719,4.0797195
JOGGING,1570715123,-3.1507695,-12.785037,3.0119057
JOGGING,1570715123,-1.8579005,-16.539145,-0.29688102
JOGGING,1570715123,3.0550013,-17.123331,-1.8052281
JOGGING,1570715123,2.992752,-6.315904,-0.14844051
JOGGING,1570715123,3.2369606,13.603854,10.314221
JOGGING,1570715123,-1.7477672,17.190369,-1.316811
JOGGING,1570715123,-2.2936451,11.9853735,-7.0102224
JOGGING,1570715123,-9.825804,-0.16759412,15.978902
JOGGING,1570715123,-11.15698,6.0381765,-3.1986535
JOGGING,1570715123,-3.5242648,9.093178,-2.006341
JOGGING,1570715123,5.4300494,5.592855,-2.5953147
JOGGING,1570715123,6.7803793,-1.9728222,-1.412579
JOGGING,1570715123,9.619903,-4.027047,-0.5793968
JOGGING,1570715123,9.533711,-12.521675,-4.663905
JOGGING,1570715123,5.0757074,-9.112331,-2.3702598
JOGGING,1570715123,0.6703765,-6.6654577,0.6512229
JOGGING,1570715123,-3.964798,4.793192,-3.1842883
JOGGING,1570715123,-0.9864111,22.309172,-0.60812724
JOGGING,1570715123,1.7525556,-6.066907,2.7102363
JOGGING,1570715123,1.9488802,6.6750345,2.3080103
JOGGING,1570715123,-5.511452,18.100164,1.0726024
JOGGING,1570715123,-5.4922986,4.2760444,3.490746
JOGGING,1570715123,-1.5945383,-0.19632454,6.0381765
JOGGING,1570715123,-0.40701428,-2.6767175,3.845088
JOGGING,1570715123,-3.4572272,-5.12838,4.237737
JOGGING,1570715123,-3.1507695,-8.288726,5.281609
JOGGING,1570715123,-1.6711528,-12.6222315,2.2409728
JOGGING,1570715123,0.46926352,-17.927782,-0.37349546
JOGGING,1570715123,2.432509,-15.98369,0.004788403
JOGGING,1570715124,4.735731,-9.289502,1.3982137
JOGGING,1570715124,1.6567876,8.145074,6.0716953
JOGGING,1570715124,-5.899313,29.731197,8.652645
JOGGING,1570715124,-0.7422025,6.1866174,-8.643068
JOGGING,1570715124,-5.1140146,-3.6631286,2.633622
JOGGING,1570715124,-7.6710224,9.864111,6.981492
JOGGING,1570715124,-1.9919758,10.218452,-4.1515455
JOGGING,1570715124,4.1946416,1.7429788,-4.9464207
JOGGING,1570715124,4.6926355,-2.1164744,1.8674773
JOGGING,1570715124,6.1004257,-6.83784,1.7621324
JOGGING,1570715124,8.303091,-15.404294,-7.0245876
JOGGING,1570715124,7.2448545,-9.232041,0.16280572
JOGGING,1570715124,1.5945383,-4.912902,-4.951209
JOGGING,1570715124,-23.659502,34.96971,-1.1923125
JOGGING,1570715124,5.554548,-0.8619126,-5.913678
JOGGING,1570715124,3.2369606,2.777274,5.1666875
JOGGING,1570715124,3.2513258,11.803414,-4.003105
JOGGING,1570715124,-10.362105,9.356541,3.6104562
JOGGING,1570715124,-1.1061212,2.0350714,5.1666875
JOGGING,1570715124,-0.05746084,-1.7190368,3.596091
JOGGING,1570715124,-0.8810662,-6.555324,2.1547816
JOGGING,1570715124,-2.719813,-8.647857,5.363012
JOGGING,1570715124,-2.7485435,-12.899959,1.8483237
JOGGING,1570715124,-2.030283,-14.719552,-0.20111294
JOGGING,1570715124,0.78529817,-13.972561,-2.5378537
JOGGING,1570715124,4.5441947,-9.208099,0.9672575
JOGGING,1570715124,7.192182,0.30166942,5.463568
JOGGING,1570715124,-2.0973208,21.65316,12.401965
JOGGING,1570715124,-5.267244,18.689138,-8.542512
JOGGING,1570715124,-6.0381765,-9.121908,13.201628
JOGGING,1570715124,-10.539276,7.752425,1.2114661
JOGGING,1570715124,-7.029376,11.152191,-0.20590134
JOGGING,1570715124,1.2641385,5.2049947,-6.8091097
JOGGING,1570715124,6.1243677,0.22984336,0.93373865
JOGGING,1570715125,7.991845,-2.7820623,1.283292
JOGGING,1570715125,7.2927384,-8.130709,-2.3894134
JOGGING,1570715125,4.8698063,-13.977349,-3.1268275
JOGGING,1570715125,3.6152446,-8.48984,0.90021986
JOGGING,1570715125,1.7621324,-3.0310593,-4.3287168
JOGGING,1570715125,-15.298949,25.187002,-4.2281604
JOGGING,1570715125,4.548983,0.8762778,-1.982399
JOGGING,1570715125,0.8762778,5.7269306,2.1883004
JOGGING,1570715125,3.1842883,11.133038,-0.6799533
JOGGING,1570715125,-6.4020953,6.325481,4.31914
JOGGING,1570715125,-0.9672575,0.22984336,3.9504328
JOGGING,1570715125,-2.4468741,-3.1794999,2.4133554
JOGGING,1570715125,-3.8019924,-2.2840683,1.283292
JOGGING,1570715125,-2.3989902,-5.386954,2.5617957
JOGGING,1570715125,-1.4556746,-8.0924015,4.951209
JOGGING,1570715125,-0.9576807,-16.572664,0.05746084
JOGGING,1570715125,2.8778305,-19.503166,-0.48362875
JOGGING,1570715125,2.9400797,-9.107543,0.004788403
JOGGING,1570715125,3.8402996,4.6351743,4.4819455
JOGGING,1570715125,-2.9113493,22.424093,12.042834
JOGGING,1570715125,-2.6240451,14.144943,-10.132261
JOGGING,1570715125,-5.602432,2.0015526,4.9559975
JOGGING,1570715125,-7.0964136,4.309563,1.6089035
JOGGING,1570715125,-6.291962,7.120356,-1.0582372
JOGGING,1570715125,0.34955344,8.475474,-4.7500963
JOGGING,1570715125,5.650316,2.2505496,-0.9624691
JOGGING,1570715125,6.3925185,-1.5945383,0.5650316
JOGGING,1570715125,8.743625,-3.6822822,-2.1739352
JOGGING,1570715125,6.5026517,-11.027693,-2.5761611
JOGGING,1570715125,3.3423057,-8.576031,-1.8339585
JOGGING,1570715125,0.56982,-5.923255,0.61291564
JOGGING,1570715125,-3.2800562,3.2848446,-1.4700398
JOGGING,1570715125,-6.133945,26.264393,0.8571242
JOGGING,1570715126,4.4244847,-3.1651347,3.5529952
JOGGING,1570715126,2.9017725,5.913678,-6.4164605
JOGGING,1570715126,-5.3342814,13.268666,3.5434184
JOGGING,1570715126,-2.8538885,2.954445,2.7629087
JOGGING,1570715126,-0.61291564,-1.1013328,4.185065
JOGGING,1570715126,-1.5562311,-3.1411927,1.6903064
JOGGING,1570715126,-2.944868,-5.60722,2.8203697
JOGGING,1570715126,-4.1802764,-8.197746,4.6495395
JOGGING,1570715126,-1.6472107,-13.867216,2.8538885
JOGGING,1570715126,1.0534488,-14.78659,1.3838485
JOGGING,1570715126,2.882619,-12.603078,-0.12449849
JOGGING,1570715126,4.146757,-6.469133,-1.1540052
JOGGING,1570715126,1.8100165,12.454638,4.8219223
JOGGING,1570715126,-5.9759274,26.202143,3.1172507
JOGGING,1570715126,-4.534618,3.5529952,-7.6375036
JOGGING,1570715126,-7.2783732,-6.0477533,4.0414124
JOGGING,1570715126,-6.9383965,7.8865004,4.285621
JOGGING,1570715126,-2.566584,12.933477,-3.3039982
JOGGING,1570715126,4.0414124,3.4237084,-7.1730285
JOGGING,1570715126,5.1810527,-0.92416185,1.436521
JOGGING,1570715126,5.616797,-4.663905,0.8619126
JOGGING,1570715126,5.2720323,-8.973468,-0.89064306
JOGGING,1570715126,3.7205894,-11.899182,-2.2457612
JOGGING,1570715126,4.9176903,-7.321469,0.37828386
JOGGING,1570715126,3.4811692,-3.7588966,-5.7269306
JOGGING,1570715126,-14.757859,21.509508,-1.292869
JOGGING,1570715126,3.1794999,-1.2785037,-1.2210429
JOGGING,1570715126,1.5993267,9.80665,1.8387469
JOGGING,1570715126,2.1930888,12.516887,0.50278234
JOGGING,1570715126,-6.2632318,4.4196963,4.237737
JOGGING,1570715126,-0.21547815,3.4572272,4.6351743
JOGGING,1570715126,-0.5315128,-0.06703765,3.0310593
JOGGING,1570715126,-3.2848446,-2.9113493,0.7326257
JOGGING,1570715127,-2.2840683,-6.6893997,3.3806129
JOGGING,1570715127,-2.6719291,-9.758766,6.38773
JOGGING,1570715127,-0.8523358,-12.933477,2.6144683
JOGGING,1570715127,3.122039,-14.551958,0.39743748
JOGGING,1570715127,3.8307228,-12.449849,-1.6184803
JOGGING,1570715127,1.8243817,-5.7029886,3.9312792
JOGGING,1570715127,-2.1691468,20.968418,13.043611
JOGGING,1570715127,-5.6982,22.026655,-10.534488
JOGGING,1570715127,-4.8841715,-12.492945,13.067553
JOGGING,1570715127,-7.762002,2.7724855,-0.7230489
JOGGING,1570715127,-7.8386164,10.0748005,3.0550013
JOGGING,1570715127,1.958457,8.7292595,-6.5601125
JOGGING,1570715127,5.971139,-0.521936,-0.9528923
JOGGING,1570715127,5.971139,-3.9217024,0.79966336
JOGGING,1570715127,5.056554,-8.470686,-1.5227122
JOGGING,1570715127,3.821146,-7.6375036,-0.51714754
JOGGING,1570715127,6.5122285,-3.5577838,2.9831753
JOGGING,1570715127,5.645528,-4.2042184,-5.094861
JOGGING,1570715127,-18.679562,23.793577,-2.9975405
JOGGING,1570715127,0.50278234,3.0071173,0.33039984
JOGGING,1570715127,3.5290532,1.3551182,5.4204726
JOGGING,1570715127,3.4476504,13.52724,-1.5179238
JOGGING,1570715127,-6.555324,5.9567738,2.815581
JOGGING,1570715127,-0.58418524,1.2258313,4.1802764
JOGGING,1570715127,-0.07182605,0.9720459,3.8594532
JOGGING,1570715127,-3.3518825,-3.1651347,2.873042
JOGGING,1570715127,-3.2273839,-6.1195793,3.7732618
JOGGING,1570715127,-3.7445314,-8.236053,4.2281604
JOGGING,1570715127,-2.6527755,-13.086706,2.4851813
JOGGING,1570715127,1.7477672,-17.836803,-0.33039984
JOGGING,1570715127,3.572149,-13.977349,-0.6703765
JOGGING,1570715127,2.8874073,-2.9496565,1.2210429
JOGGING,1570715127,0.5746084,12.761095,10.443508
JOGGING,1570715127,-3.9121256,20.896593,-5.415684
JOGGING,1570715128,-3.596091,6.933608,-2.2840683
JOGGING,1570715128,-7.422025,-3.2704794,5.626374
JOGGING,1570715128,-7.398083,6.991069,1.8052281
JOGGING,1570715128,-0.22505496,10.472239,-6.4547677
JOGGING,1570715128,5.3965306,3.0214825,-2.6240451
JOGGING,1570715128,5.7843914,-1.8962077,1.4700398
JOGGING,1570715128,6.50744,-5.7365074,-0.78529817
JOGGING,1570715128,4.817134,-12.5982895,-2.4372973
